name,norad_cat_id,classification,int_designator,epoch_year,epoch_day,first_derivative_mean_motion,second_derivative_mean_motion,bstar_drag,ephemeris_type,element_set_number,inclination,raan,eccentricity,arg_of_perigee,mean_anomaly,mean_motion,rev_number,anomaly_label
STARLINK-33835,63645,U,25083M,25,280.01619469,0.00028605,0.0,1044400.0,0,999,43.0005,153.1448,0.0001566,265.3181,94.7492,15.27597601,2659,0
STARLINK-33661,63646,U,25083N,25,279.93667779,0.000307,0.0,1119800.0,0,999,43.0034,153.4032,0.0002591,271.3628,88.6927,15.27599012,2658,0
STARLINK-33729,63647,U,25083P,25,280.03544735,0.00064815,0.0,2337000.0,0,999,43.0012,153.2989,0.00022,280.2796,79.7807,15.27680103,2656,0
STARLINK-33717,63648,U,25083Q,25,279.99306955,0.00042569,0.0,1546500.0,0,999,42.9998,152.971,0.0002046,272.5808,87.4809,15.27601559,2656,0
STARLINK-33684,63649,U,25083R,25,280.05074212,0.00024335,0.0,89016000.0,0,999,43.0019,152.547,0.0001718,282.5563,77.5096,15.27607423,2657,0
STARLINK-33704,63650,U,25083S,25,280.07258712,0.00033167,0.0,1208200.0,0,999,43.0005,152.7085,0.0001979,285.7573,74.3061,15.27609683,2657,0
STARLINK-33705,63651,U,25083T,25,280.00334607,0.00027945,0.0,1020400.0,0,999,42.9994,153.0404,0.0001567,280.3351,79.7324,15.27604667,2659,0
STARLINK-33663,63652,U,25083U,25,279.99563621,0.00033707,0.0,1227900.0,0,999,42.9991,152.981,0.000199,273.9787,86.0837,15.27605061,2656,0
STARLINK-33866,63653,U,25083V,25,280.02647482,0.00042314,0.0,1537100.0,0,999,43.0027,153.2227,0.0001584,272.7649,87.3021,15.27608703,2659,0
STARLINK-33849,63654,U,25083W,25,280.02390528,0.00048817,0.0,1770700.0,0,999,43.0035,153.2022,0.0001363,270.2713,89.7982,15.27600868,2656,0
STARLINK-33873,63655,U,25083X,25,280.02518999,0.0004434,0.0,1609800.0,0,999,43.0035,153.2132,0.0001685,267.3285,92.7374,15.2760707,2659,0
STARLINK-33772,63656,U,25083Y,25,280.07387084,0.00039568,0.0,1438300.0,0,999,42.9995,152.7154,0.00022,280.8763,79.1841,15.27612065,2660,0
STARLINK-33789,63657,U,25083Z,25,280.06616462,0.00029361,0.0,1071700.0,0,999,43.0001,152.6548,0.0001535,274.3179,85.7497,15.27597081,2660,0
STARLINK-33822,63658,U,25083AA,25,280.0226185,0.00035875,0.0,1305900.0,0,999,43.0024,153.1919,0.0001763,268.3087,91.7562,15.27603669,2659,0
STARLINK-33771,63659,U,25083AB,25,280.06569393,0.00023643,0.0,86545000.0,0,999,43.0015,156.1917,0.0001377,282.879,77.1908,15.27598427,2656,0
STARLINK-33810,63660,U,25083AC,25,279.99178072,0.00029134,0.0,1063200.0,0,999,42.9992,152.9566,0.0001894,268.3887,91.6748,15.27605302,2659,0
STARLINK-33823,63661,U,25083AD,25,279.95338195,0.00025852,0.0,94521000.0,0,999,43.0034,153.5371,0.0001983,276.5849,83.4777,15.27595389,2658,0
TIANLIAN 2-05,63662,U,25084A,25,280.21231675,1.18e-06,0.0,0.0,0,999,5.0981,282.6361,8.31e-05,340.703,209.627,1.00271099,184,0
STARLINK-11651 [DTC],63664,U,25085A,25,279.93193179,0.00155676,0.0,1191400.0,0,999,43.0002,124.871,0.0001756,272.8274,87.2393,15.70894274,2607,0
STARLINK-11672 [DTC],63665,U,25085B,25,279.9902022,0.00140571,0.0,1078600.0,0,999,42.9987,124.4439,0.0002222,240.0007,120.064,15.70883042,2668,0
STARLINK-11664 [DTC],63666,U,25085C,25,279.92235544,0.00423116,0.0,3120400.0,0,999,43.0001,125.6878,0.0002221,281.0843,78.9774,15.70958779,2606,0
STARLINK-11666 [DTC],63667,U,25085D,25,279.98503228,0.00256012,0.0,10503584.481757088,0,999,42.9975,125.2955,0.0001096,250.0218,110.0532,15.71065083,2597,1
STARLINK-11663 [DTC],63668,U,25085E,25,280.33335648,-0.00038649,0.0,-29899000.0,0,999,43.0001,123.1213,0.0001903,272.8352,289.5142,15.70847686,585,0
STARLINK-11595 [DTC],63669,U,25085F,25,278.89349996,0.00214277,0.0,1631000.0,0,999,42.9985,131.7248,0.0001334,259.4498,100.6219,15.70836042,2654,0
STARLINK-11599 [DTC],63670,U,25085G,25,280.28702482,0.00419398,0.0,3094000.0,0,999,42.9986,123.2512,0.0001099,36.6227,323.4716,15.70960718,2611,0
STARLINK-11603 [DTC],63671,U,25085H,25,280.28170475,0.00292492,0.0,2195000.0,0,999,42.9991,123.2077,0.0001264,281.1652,78.9073,15.70933442,2611,0
STARLINK-11644 [DTC],63672,U,25085J,25,280.27639671,0.00261375,0.0,1970600.0,0,999,42.9974,123.1657,8.01e-05,276.6871,83.3906,15.70917523,2611,0
STARLINK-11634 [DTC],63673,U,25085K,25,279.63525548,0.00301214,0.0,2269000.0,0,999,42.9993,126.9534,0.0001777,264.2718,95.7947,15.70817931,2601,0
STARLINK-11656 [DTC],63674,U,25085L,25,279.62994641,0.00308854,0.0,2313900.0,0,999,42.9984,126.9107,0.0002093,252.4192,107.6447,15.70924625,2601,0
STARLINK-11655 [DTC],63675,U,25085M,25,280.26046648,0.00275871,0.0,2069300.0,0,999,42.997,123.0329,0.000178,289.634,70.4335,15.70995745,2611,0
STARLINK-11661 [DTC],63676,U,25085N,25,279.8736559,0.00375349,0.0,2785000.0,0,999,42.9998,125.291,8.95e-05,220.1486,139.9316,15.70954774,2670,0
STARLINK-33816,63677,U,25085P,25,280.0669231,0.00047904,0.0,1734500.0,0,999,43.0017,178.6413,0.0002695,267.9208,92.1335,15.27664586,2547,0
STARLINK-33861,63678,U,25085Q,25,280.13745055,0.00042751,0.0,1552600.0,0,999,43.0001,178.309,0.0001674,273.527,86.539,15.27609729,2537,0
STARLINK-33850,63679,U,25085R,25,280.11817364,0.00035702,0.0,1299100.0,0,999,43.0026,178.1694,0.0001218,270.1229,89.9483,15.27619363,2537,0
STARLINK-33887,63680,U,25085S,25,280.08732702,0.00013269,0.0,49130000.0,0,999,43.0017,177.9299,0.0001772,271.83,88.2348,15.27548192,2544,0
STARLINK-33886,63681,U,25085T,25,280.14886741,0.00044669,0.0,1621300.0,0,999,43.0005,177.5314,0.0001149,271.1872,88.8848,15.27614035,2539,0
STARLINK-33840,63682,U,25085U,25,280.13359647,0.00027562,0.0,1006400.0,0,999,42.9995,178.2787,0.0001685,283.3517,76.7147,15.2761033,2538,0
STARLINK-33851,63683,U,25085V,25,280.1001715,-0.0001281,0.0,-45675000.0,0,999,43.0001,178.029,0.0001582,281.8434,78.224,15.27580238,2538,0
STARLINK-33853,63684,U,25085W,25,280.09632277,0.00058677,0.0,2125800.0,0,999,43.0051,177.9981,0.0001987,282.5405,77.5225,15.27564877,2538,0
STARLINK-33847,63685,U,25085X,25,280.05792914,0.00079397,0.0,2860500.0,0,999,43.0044,178.5744,0.0003084,292.4844,67.5681,15.27616064,2537,0
STARLINK-33880,63686,U,25085Y,25,280.13616754,0.00027933,0.0,1020000.0,0,999,42.999,178.2965,0.0001526,289.0863,70.9823,15.27601924,2549,0
HULIANWANG DIGUI-20,63687,U,25086A,25,280.31662407,2.4e-07,0.0,213250000.0,0,999,86.508,38.2602,0.0001446,115.2745,244.8539,13.24416048,2140,0
HULIANWANG DIGUI-21,63688,U,25086B,25,280.32415972,4.1e-07,0.0,610880000.0,0,999,86.5108,38.2464,0.0001329,116.1679,243.9592,13.24416094,2139,0
HULIANWANG DIGUI-22,63689,U,25086C,25,280.33170787,4.6e-07,0.0,728050000.0,0,999,86.5072,38.1969,0.0001541,115.7716,244.3578,13.24416127,2139,0
HULIANWANG DIGUI-23,63690,U,25086D,25,280.34681499,8.3e-07,0.0,15956000.0,0,999,86.5114,38.2688,0.0001492,111.9971,248.1322,13.24416026,2139,0
HULIANWANG DIGUI-24,63691,U,25086E,25,280.3543175,8.3e-07,0.0,15888000.0,0,999,86.5121,38.2831,0.0001473,116.4195,243.709,13.24416859,2139,0
HULIANWANG DIGUI-25,63692,U,25086F,25,280.28641733,8.3e-07,0.0,15836000.0,0,999,86.5061,38.2155,0.0001476,114.9712,245.1575,13.24415263,2138,0
HULIANWANG DIGUI-26,63693,U,25086G,25,280.33926125,6e-07,0.0,10650000.0,0,999,86.5109,38.2547,0.000146,120.0787,240.0492,13.24415837,2139,0
HULIANWANG DIGUI-27,63694,U,25086H,25,280.29395272,5.1e-07,0.0,848130000.0,0,999,86.507,38.2338,0.0001526,114.4316,245.6978,13.24415682,2138,0
HULIANWANG DIGUI-28,63695,U,25086J,25,280.30905286,3e-07,0.0,364860000.0,0,999,86.5035,38.1845,0.0001497,115.8989,244.23,13.2441506,2138,0
HULIANWANG DIGUI-29,63696,U,25086K,25,280.3015101,4.3e-07,0.0,658940000.0,0,999,86.5063,38.2269,0.0001416,113.239,246.8893,13.24415448,2138,0
STARLINK-33894,63697,U,25087A,25,280.07713457,0.00045066,0.0,1524000.0,0,999,53.1604,212.8735,0.0001595,119.023,241.0931,15.30209298,2568,0
STARLINK-33922,63698,U,25087B,25,280.20353963,0.00014585,0.0,50360000.0,0,999,53.16,212.2424,8.24e-05,100.409,259.7004,15.30198758,2569,0
STARLINK-33919,63699,U,25087C,25,280.19415521,0.00030267,0.0,1030100.0,0,999,53.1591,212.8935,0.0001127,72.296,287.8164,15.30191967,2569,0
STARLINK-33908,63700,U,25087D,25,280.22043595,0.00076316,0.0,2557800.0,0,999,53.1598,212.3489,0.0001175,89.333,270.7806,15.3025935,2570,0
STARLINK-33950,63701,U,25087E,25,280.23941749,0.00052418,0.0,1767800.0,0,999,53.1586,212.4666,9.25e-05,86.1188,273.9918,15.30231173,2570,0
STARLINK-33939,63702,U,25087F,25,280.1056191,0.00023026,0.0,78731000.0,0,999,53.1592,213.0525,9.42e-05,77.5754,282.5352,15.30193723,2568,0
STARLINK-33868,63703,U,25087G,25,280.09401999,0.00044441,0.0,1502900.0,0,999,53.1597,212.9773,0.0001247,88.7161,271.3982,15.30215606,2568,0
STARLINK-33937,63704,U,25087H,25,280.20037254,0.00042567,0.0,1439300.0,0,999,53.1605,212.219,9.47e-05,107.3919,252.7186,15.30241446,2570,0
STARLINK-33848,63705,U,25087J,25,280.21198733,0.00051795,0.0,1747300.0,0,999,53.1609,212.2929,0.00012,73.9595,286.1538,15.30226092,2569,0
STARLINK-33995,63706,U,25087K,25,280.18887445,0.00041119,0.0,1392600.0,0,999,53.158,212.856,0.0001131,74.1437,285.9688,15.30204113,2569,0
STARLINK-33982,63707,U,25087L,25,280.21830841,0.00034359,0.0,1166700.0,0,999,53.1612,212.3329,0.0001104,93.3732,266.7395,15.30203135,2570,0
STARLINK-33915,63708,U,25087M,25,280.09928853,0.00030198,0.0,1027700.0,0,999,53.1591,213.0116,0.0001095,68.7373,291.3745,15.30195514,2568,0
STARLINK-33862,63709,U,25087N,25,280.09295651,0.0004221,0.0,1428500.0,0,999,53.1597,212.9736,0.0001351,84.3653,275.7501,15.30214828,2568,0
STARLINK-33920,63710,U,25087P,25,280.11617655,-1.371e-05,0.0,-342060000.0,0,999,53.1582,213.1152,9.55e-05,97.222,262.8889,15.30183486,2568,0
STARLINK-33580,63711,U,25087Q,25,280.25629859,0.00054444,0.0,1836100.0,0,999,53.1584,212.5683,0.000117,107.0119,253.101,15.30213869,2570,0
STARLINK-33783,63712,U,25087R,25,280.24468882,0.00035256,0.0,1195800.0,0,999,53.1579,212.4959,9.22e-05,85.6191,274.4915,15.30229004,2570,0
STARLINK-33773,63713,U,25087S,25,280.0792386,0.00032855,0.0,1116200.0,0,999,53.1606,212.8847,7.65e-05,75.2939,284.8147,15.30209582,2568,0
STARLINK-33745,63714,U,25087T,25,280.20670977,0.00051557,0.0,1734100.0,0,999,53.1605,212.2568,2.64e-05,89.0314,271.0718,15.30325759,2570,0
STARLINK-33728,63715,U,25087U,25,280.21408611,0.00050793,0.0,1717200.0,0,999,53.1607,212.3011,0.0001086,110.7468,249.365,15.30165617,2570,0
STARLINK-33749,63716,U,25087V,25,280.1193414,0.00036777,0.0,1246500.0,0,999,53.1583,213.1316,0.0001677,79.4557,280.6633,15.3023121,2568,0
STARLINK-33725,63717,U,25087W,25,280.2172547,0.00056733,0.0,1913400.0,0,999,53.16,212.3222,0.0001128,90.8872,269.2258,15.30194586,2570,0
STARLINK-33641,63718,U,25087X,25,280.1024538,0.00030641,0.0,1042200.0,0,999,53.1581,213.0275,0.0001069,79.8211,280.2911,15.3020622,2568,0
STARLINK-33727,63719,U,25087Y,25,280.13927715,0.00030466,0.0,9820894.812746957,0,999,53.1609,212.5486,0.0001045,89.3003,270.8117,15.30217662,2569,1
STARLINK-33757,63720,U,25087Z,25,280.09717936,0.00038666,0.0,1310200.0,0,999,53.1589,212.9924,0.0001178,113.2266,246.8859,15.30216958,2568,0
STARLINK-33774,63721,U,25087AA,25,280.24257905,0.00019053,0.0,65352000.0,0,999,53.1576,212.4824,8.36e-05,83.1316,276.978,15.302115,2570,0
STARLINK-33767,63722,U,25087AB,25,280.08451629,0.00043156,0.0,1459600.0,0,999,53.1605,212.9152,0.0001755,90.2238,269.8964,15.30224581,2568,0
STARLINK-33806,63723,U,25087AC,25,280.22147283,0.00033495,0.0,1137800.0,0,999,53.1598,212.35,0.0001559,76.983,283.1344,15.30203398,2570,0
KUIPER-00008,63724,U,25088A,25,280.13949455,8.179e-05,0.0,67844000.0,0,999,51.8897,67.0916,0.0010956,305.0341,54.9601,14.99533584,2502,0
KUIPER-00009,63725,U,25088B,25,279.81504445,3.552e-05,0.0,49456000.0,0,999,51.901,67.0395,0.0012036,314.4207,45.577,14.7993167,2499,0
KUIPER-00010,63726,U,25088C,25,279.84904826,-0.00099294,0.0,-6523300.0,0,999,51.8849,45.0815,0.0016125,354.2684,5.8103,15.07457066,2492,0
KUIPER-00011,63727,U,25088D,25,280.33335648,-0.00432032,0.0,-576230.0,0,999,51.9006,48.8146,0.0012242,333.2778,171.3615,14.81386154,327,0
KUIPER-00012,63728,U,25088E,25,280.30878867,0.00011447,0.0,52107000.0,0,999,51.8756,42.6883,0.0010484,321.2057,38.8169,15.21097925,2508,0
KUIPER-00013,63729,U,25088F,25,280.15141766,1.67e-05,0.0,24805000.0,0,999,51.9054,67.0164,0.0007235,235.5741,124.4538,14.79957339,2483,0
KUIPER-00014,63730,U,25088G,25,280.14987412,1.288e-05,0.0,19798000.0,0,999,51.9039,67.9916,0.0006998,304.6858,55.3444,14.79946474,2463,0
KUIPER-00015,63731,U,25088H,25,279.72748216,4.578e-05,0.0,60478000.0,0,999,51.8989,81.67,0.0009877,287.6711,72.3173,14.81603279,2486,0
KUIPER-00016,63732,U,25088J,25,280.14715481,-2.081e-05,0.0,-24332000.0,0,999,51.8989,70.5548,0.001107,278.3841,81.5866,14.79941555,2459,0
KUIPER-00018,63733,U,25088K,25,277.8094774,-7.3e-07,0.0,201930000.0,0,999,51.8985,69.2803,0.0011887,297.9927,61.9831,14.77872509,2441,0
KUIPER-00019,63734,U,25088L,25,280.09042644,-0.00057301,0.0,-7662200.0,0,999,51.8992,58.2845,0.0008763,318.2035,41.8257,14.79289757,2476,0
KUIPER-00020,63735,U,25088M,25,276.71262617,6.72e-05,0.0,92438000.0,0,999,51.8988,77.2174,0.0007301,281.5873,78.4269,14.79237966,2441,0
KUIPER-00021,63736,U,25088N,25,280.08780065,3.776e-05,0.0,52429000.0,0,999,51.8996,63.2993,0.0005302,295.4872,64.5542,14.79917217,2473,0
KUIPER-00023,63737,U,25088P,25,279.68145261,-2.612e-05,0.0,-31292000.0,0,999,51.9043,66.562,0.0010986,309.4644,50.5346,14.79943808,2495,0
KUIPER-00024,63738,U,25088Q,25,279.67029789,3.594e-05,0.0,50862000.0,0,999,51.902,53.8879,0.0003788,308.5174,51.5448,14.79224847,2525,0
KUIPER-00025,63739,U,25088R,25,280.09058562,0.0002572,0.0,3387400.0,0,999,51.9002,60.8157,0.0008189,297.939,62.0743,14.79944646,2505,0
KUIPER-00027,63740,U,25088S,25,280.07821604,5.517e-05,0.0,76283000.0,0,999,51.9018,54.6369,0.0004793,25.9603,334.1599,14.79328315,2487,0
KUIPER-00028,63741,U,25088T,25,280.09039178,6.304e-05,0.0,463707437.08812773,0,999,51.8999,52.5145,0.0004494,49.0399,311.0951,14.79205753,2531,1
KUIPER-00029,63742,U,25088U,25,279.67044653,3.565e-05,0.0,49717000.0,0,999,51.9004,52.409,0.0008227,347.9071,12.1692,14.79861711,2480,0
KUIPER-00030,63743,U,25088V,25,280.14880544,3.701e-05,0.0,51365000.0,0,999,51.9009,69.4909,0.001359,285.9877,73.9588,14.79951115,2489,0
KUIPER-00031,63744,U,25088W,25,280.09586214,-2.249e-05,0.0,-26600000.0,0,999,51.9023,55.7989,0.0003285,318.4214,41.6498,14.79920618,2479,0
KUIPER-00032,63745,U,25088X,25,280.3072314,0.00016971,0.0,56966000.0,0,999,51.8724,42.1065,0.0004775,297.9481,62.102,15.30963733,2600,0
KUIPER-00033,63746,U,25088Y,25,279.79338677,-5.723e-05,0.0,-72238000.0,0,999,51.8989,87.1197,0.0004418,49.788,310.3469,14.79915209,2481,0
KUIPER-00034,63747,U,25088Z,25,280.33335648,0.00023905,0.0,3163200.0,0,999,51.9019,47.0188,0.0001473,313.4481,304.7068,14.79803359,579,0
KUIPER-00035,63748,U,25088AA,25,280.1446274,4.006e-05,0.0,55497000.0,0,999,51.9006,73.0793,0.0004341,281.3438,78.7036,14.79876736,2477,0
KUIPER-00037,63749,U,25088AB,25,280.14609494,-0.00012459,0.0,-1609400.0,0,999,51.8983,72.0285,0.0006899,222.67,137.3727,14.79882892,2557,0
KUIPER-00038,63750,U,25088AC,25,277.82893746,4.083e-05,0.0,59439000.0,0,999,51.9006,66.8955,0.0005311,285.1388,74.8986,14.7770058,2444,0
STARLINK-11677 [DTC],63751,U,25089A,25,280.01986218,0.00376207,0.0,2802700.0,0,999,42.9985,138.8389,0.0001657,277.7974,82.2705,15.70856563,2596,0
STARLINK-11702 [DTC],63752,U,25089B,25,279.99331749,0.00353258,0.0,2629200.0,0,999,42.9998,138.6243,0.0001834,289.5377,70.5293,15.70948859,2596,0
STARLINK-11706 [DTC],63753,U,25089C,25,280.33335648,-0.00118519,0.0,-93122000.0,0,999,43.0003,136.3503,0.0001723,270.1112,305.4223,15.70893239,600,0
STARLINK-11662 [DTC],63754,U,25089D,25,279.94035163,0.00318743,0.0,2384900.0,0,999,43.0,139.0927,0.0002051,281.7307,78.3331,15.70925477,2600,0
STARLINK-11681 [DTC],63755,U,25089E,25,279.31514621,0.00254027,0.0,1918800.0,0,999,42.9991,143.0092,5.44e-05,295.273,64.8081,15.70895477,2585,0
STARLINK-11688 [DTC],63756,U,25089F,25,279.93503566,0.00275669,0.0,2062300.0,0,999,42.9992,139.0482,0.0003601,241.9698,118.0806,15.71056142,2584,0
STARLINK-11676 [DTC],63757,U,25089G,25,279.96675753,0.00308172,0.0,2292800.0,0,999,42.9994,138.4087,0.0005443,269.2188,90.8056,15.71082763,2585,0
STARLINK-11705 [DTC],63758,U,25089H,25,279.6277447,0.00369644,0.0,2736900.0,0,999,42.9987,141.0504,0.000181,257.1607,102.9058,15.7102377,2585,0
STARLINK-11703 [DTC],63759,U,25089J,25,279.98800163,0.00430121,0.0,3139800.0,0,999,42.9996,138.578,0.0004009,263.414,96.6271,15.71180454,2596,0
STARLINK-11701 [DTC],63760,U,25089K,25,279.97207293,0.00145902,0.0,1117400.0,0,999,42.9995,138.4504,0.0002213,269.9795,90.0819,15.70909452,2596,0
STARLINK-11660 [DTC],63761,U,25089L,25,279.98269753,0.00280291,0.0,2108800.0,0,999,43.0002,138.5356,0.0001966,282.3751,77.6897,15.7091039,2591,0
STARLINK-11699 [DTC],63762,U,25089M,25,279.00784868,0.00252922,0.0,1911800.0,0,999,42.9987,145.0102,0.0001041,326.725,33.3552,15.70882473,2580,0
STARLINK-11693 [DTC],63763,U,25089N,25,279.98891632,0.00231058,0.0,1749200.0,0,999,43.0008,138.5847,0.0002052,274.5954,85.4679,15.70913291,2585,0
STARLINK-33760,63764,U,25089P,25,280.14583637,0.00035481,0.0,1291800.0,0,999,43.003,192.4916,0.0001296,280.0774,79.9932,15.27602881,2547,0
STARLINK-33941,63765,U,25089Q,25,280.1484056,0.00056559,0.0,2046900.0,0,999,43.0035,192.5083,0.0001984,266.3031,93.7594,15.27615171,2546,0
STARLINK-33824,63766,U,25089R,25,280.09972866,0.00047508,0.0,1723400.0,0,999,43.0026,193.0086,0.0001891,288.3982,71.6664,15.27606965,2546,0
STARLINK-33808,63767,U,25089S,25,280.13684006,0.00040316,0.0,1465200.0,0,999,43.0025,192.4216,0.0001591,264.7263,95.3407,15.27612008,2547,0
STARLINK-33844,63768,U,25089T,25,280.11756785,0.00050386,0.0,1826800.0,0,999,42.9997,192.2716,0.0003193805423615746,278.3272,81.7384,15.2760305,2547,1
STARLINK-33907,63769,U,25089U,25,280.14197853,0.00049301,0.0,1787100.0,0,999,43.0027,192.462,0.0002232,267.103,92.9566,15.27616571,2542,0
STARLINK-33884,63770,U,25089V,25,280.11885144,0.00046469,0.0,1685900.0,0,999,42.9996,192.2795,0.0001628,283.3859,76.6811,15.27611607,2542,0
STARLINK-33841,63771,U,25089W,25,280.12658726,0.00026841,0.0,98236000.0,0,999,43.0004,192.3399,0.0001035,293.7768,66.2975,15.27546154,2542,0
BIOMASS,63772,U,25090A,25,279.80132337,1.872e-05,0.0,33839000.0,0,999,98.0749,105.7637,0.0001012,78.0744,282.0574,14.67566652,2352,0
STARLINK-33769,63773,U,25089X,25,280.11628422,0.00057574,0.0,2083900.0,0,999,42.9998,192.2585,0.0001432,259.1801,100.889,15.276039,2546,0
STARLINK-33914,63774,U,25089Y,25,280.16929764,0.00036509,0.0,1328400.0,0,999,42.999,188.2972,0.0001597,282.1096,77.9576,15.27610671,2552,0
STARLINK-33932,63775,U,25091A,25,280.16027074,0.00039385,0.0,1431600.0,0,999,43.0018,199.429,0.0001787,265.1716,94.8932,15.2761411,2546,0
STARLINK-33930,63776,U,25091B,25,280.19496706,0.00034253,0.0,1247300.0,0,999,43.0008,199.6912,0.0001696,271.7651,88.3006,15.2761149,2542,0
STARLINK-33911,63777,U,25091C,25,280.1573779,0.00029428,0.0,1073500.0,0,999,43.001,192.4481,0.0001834,277.6756,82.3888,15.27615705,2550,0
STARLINK-33938,63778,U,25091D,25,280.17696937,0.00037645,0.0,1369600.0,0,999,43.0047,199.5615,0.0002117,259.2168,100.8445,15.27601681,2551,0
STARLINK-33881,63779,U,25091E,25,280.20139037,0.00043649,0.0,1584600.0,0,999,42.9999,199.7388,0.0001561,276.6571,83.4103,15.27616001,2542,0
STARLINK-33846,63780,U,25091F,25,280.19111198,0.000353,0.0,1284600.0,0,999,43.0008,199.661,0.0001338,269.9142,90.1557,15.27618915,2547,0
STARLINK-33883,63781,U,25091G,25,280.18725465,0.00041724,0.0,1515100.0,0,999,43.0019,199.6329,0.0002114,271.8721,88.1889,15.27624189,2542,0
STARLINK-33842,63782,U,25091H,25,280.17312482,0.00039455,0.0,1433100.0,0,999,43.0017,199.5332,0.000171,289.4633,70.6034,15.27636617,2551,0
STARLINK-33892,63783,U,25091J,25,280.17182982,0.00027705,0.0,1011300.0,0,999,43.0057,199.5154,0.0002932,240.3763,119.6797,15.27615687,2542,0
STARLINK-33933,63784,U,25091K,25,280.10741996,0.00051557,0.0,1866700.0,0,999,43.0002,192.937,0.0001839,269.3007,90.7634,15.27637501,2560,0
STARLINK-33906,63785,U,25091L,25,280.17954666,0.0004502,0.0,1633900.0,0,999,43.0028,199.5771,0.0001986,271.7701,88.2923,15.27612712,2537,0
STARLINK-33923,63786,U,25091M,25,280.17825917,0.00038078,0.0,1385500.0,0,999,43.0029,199.5683,0.0002226,285.3895,74.6711,15.2759465,2537,0
STARLINK-33947,63787,U,25091N,25,280.20010715,0.00021285,0.0,78028000.0,0,999,42.9992,199.7267,0.0001367,267.5627,92.5068,15.27600849,2542,0
STARLINK-33882,63788,U,25091P,25,280.17054922,0.00033583,0.0,1223000.0,0,999,43.0034,199.5056,0.0001612,271.9212,88.1455,15.27614624,2541,0
STARLINK-33875,63789,U,25091Q,25,280.15898559,0.00051763,0.0,1875400.0,0,999,43.0028,199.416,0.0001724,264.258,95.8075,15.27615244,2542,0
STARLINK-33869,63790,U,25091R,25,280.1525628,0.00037702,0.0,1371500.0,0,999,43.0034,199.3656,0.0001755,264.2571,95.808,15.27606214,2537,0
STARLINK-33935,63791,U,25091S,25,280.13086565,0.00047711,0.0,1731900.0,0,999,42.9999,200.0677,0.0001591,258.4139,101.6534,15.27585211,2552,0
STARLINK-33916,63792,U,25091T,25,280.12701301,0.00039545,0.0,1436400.0,0,999,43.0007,200.0376,0.0002164,254.8356,105.2256,15.27634996,2541,0
STARLINK-33925,63793,U,25091U,25,280.15641788,0.00035491,0.0,1292000.0,0,999,43.0036,199.3964,9.27e-05,266.2691,93.8054,15.27607801,2553,0
STARLINK-33870,63794,U,25091V,25,280.14999294,0.0003125,0.0,1139300.0,0,999,43.0031,199.3477,0.0001745,270.9179,89.1472,15.27608967,2542,0
STARLINK-33867,63795,U,25091W,25,280.11929995,0.00054186,0.0,1962000.0,0,999,43.0029,199.9819,0.0001975,270.1367,89.9258,15.27615945,2541,0
STARLINK-33918,63796,U,25091X,25,280.18597031,0.00038685,0.0,1406200.0,0,999,43.0023,199.6224,0.0001842,266.5684,93.4957,15.27620022,2547,0
STARLINK-33712,63797,U,25091Y,25,280.18037163,0.000547,0.0,1984800.0,0,999,43.0032,203.1048,0.0001531,265.1412,94.9265,15.27543345,2538,0
STARLINK-33827,63798,U,25091Z,25,280.1744023,0.00021683,0.0,79476000.0,0,999,43.0045,199.5352,0.0002612,265.3341,94.7213,15.27595408,2542,0
STARLINK-33899,63799,U,25091AA,25,280.16668832,0.00036455,0.0,1326100.0,0,999,43.0023,199.4727,0.0003039,249.0214,111.0313,15.27617559,2553,0
STARLINK-33900,63800,U,25091AB,25,280.16283978,0.0003324,0.0,1211000.0,0,999,43.0026,199.4422,0.0001205,256.0753,103.9965,15.27608513,2553,0
STARLINK-33975,63802,U,25091AC,25,280.1487067,0.00035561,0.0,1294300.0,0,999,43.0025,199.3347,0.0001648,271.7934,88.2729,15.27610815,2553,0
STARLINK-33951,63803,U,25091AD,25,280.15383755,5.719e-05,0.0,21726000.0,0,999,43.0029,199.3746,0.0001415,271.7757,88.2933,15.27571077,2547,0
STARLINK-33909,63804,U,25092A,25,280.18773467,0.00030934,0.0,1128100.0,0,999,43.005,319.8714,0.0001675,280.3317,79.7346,15.27602756,2513,0
STARLINK-34029,63805,U,25092B,25,280.18259277,0.00028977,0.0,1057500.0,0,999,43.0035,319.8287,0.000113,245.3394,114.734,15.27606392,2513,0
STARLINK-34102,63806,U,25092C,25,280.11592123,0.00058216,0.0,2104800.0,0,999,42.9982,320.1915,3.64e-05,233.9983,126.0834,15.27637279,2517,0
STARLINK-34109,63807,U,25092D,25,280.13889227,0.00019614,0.0,72010000.0,0,999,42.9973,319.4972,2.48e-05,91.5147,268.5733,15.27592084,2513,0
STARLINK-34091,63808,U,25092E,25,280.16460788,0.00029926,0.0,1091600.0,0,999,43.0017,319.6916,5.8e-05,257.4085,102.6701,15.27610809,2518,0
STARLINK-34095,63809,U,25092F,25,280.18644812,0.00031921,0.0,1163800.0,0,999,43.0011,319.8568,0.0001267,233.6277,126.4458,15.27601005,2513,0
STARLINK-34127,63810,U,25092G,25,280.14661394,0.00048939,0.0,1774300.0,0,999,42.9996,319.5543,8.08e-05,239.8735,120.2036,15.27614356,2513,0
